"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"281","RTN4",20332.9931573024,-0.36525549820106,0.085209493600286,1.23570046412008e-06,0.00023482294948811
"282","S100A16",698.0269153408,-0.520024416777801,0.116919622886629,4.84575434648488e-07,0.000107722033415632
"283","SALL1",319.473664882862,-0.419566795628848,0.154026386840795,0.000318860656887502,0.0129993642195451
"284","SAPCD2",6164.59645886585,-0.378003874034378,0.0921103528037775,2.52225987457835e-06,0.000380990587721565
"285","SARDH",1375.25135029474,-0.308639840205365,0.107539123528171,0.000283511310241297,0.0121466554809562
"286","SCAF1",17496.7375655156,-0.341293414093287,0.0928164966333163,1.69292736394301e-05,0.0016085540485465
"287","SCAND1",1042.99426213496,-0.407453249336743,0.13214577784963,0.000113040410628614,0.00642829362901042
"288","SCARF2",3421.22297446309,-0.365761071558836,0.105859857811095,3.53834899770298e-05,0.00255759680312494
"289","SCN3B",576.034720322673,0.681083847102129,0.119090624599283,5.32011322265441e-10,4.47725528495102e-07
"290","SCN4A",4236.37182898414,-0.431857482056876,0.0851362147568521,2.54356257968821e-08,1.10993534495876e-05
"291","SCN5A",1233.37808300929,-0.455373854802932,0.0928712944436567,5.72186204243226e-08,1.98279348776285e-05
"292","SDF2L1",1767.31250368586,-0.365558075840432,0.105939122024747,3.58314121399439e-05,0.00257099453532127
"293","SDF4",11675.9465192803,-0.315091231147311,0.0845284552172397,1.49582077087423e-05,0.0014445705182328
"294","SELENBP1",879.927092949155,0.346828607030106,0.108383063051036,8.40385960234998e-05,0.00505174866504528
"295","SEMA6B",49997.9466834753,-0.58005465009343,0.237990015762425,0.000603570473548275,0.020260020852837
"296","SERTAD1",504.414180458898,-0.514797564173947,0.151692766453494,3.5264833301733e-05,0.00255759680312494
"297","SF3A2",6978.28930598037,-0.295167862778854,0.109373634301295,0.000495775027145202,0.0179178569626527
"298","SGCA",2809.99669108714,-0.410289258179435,0.0997106338377037,2.43647433800958e-06,0.000372812216239336
"299","SH2B2",2313.74892833688,-0.435199420537922,0.105679385806948,2.30894091312286e-06,0.00036271922451218
"300","SHD",6200.64852123526,-0.272655301012596,0.0933414250763979,0.000286941867590282,0.012160967927873
"301","SHISA2",1937.46111719586,-0.589990583940222,0.0884578447351947,1.51341213151688e-12,2.22887771669148e-09
"302","SHISA4",786.975996412008,-0.288024688966602,0.118713340290586,0.00103892674810621,0.0300835889105557
"303","SLC16A2",925.585122543695,0.322167951886284,0.109867841681505,0.000212957550652852,0.00981789758670459
"304","SLC16A3",69.3326238128578,-0.809544743460866,0.332018831145965,0.000508846310223367,0.0181733122721585
"305","SLC19A1",2923.80595607267,-0.297509197280903,0.0885705174862425,6.00022433920874e-05,0.00386309525489385
"306","SLC2A4RG",23597.9288213009,-0.407123111629351,0.0880896940787408,2.48388688364614e-07,6.93819697643409e-05
"307","SLC34A3",137.324412336902,-0.54557562709098,0.254638153979882,0.00113701446615407,0.0322026549043923
"308","SLC35D3",127.28504756398,-0.549204506072857,0.250024141404303,0.00100383608569465,0.0295679919041359
"309","SLC39A13",1301.15535255664,-0.264134729544979,0.116827394163392,0.00173453427221601,0.0432972093119684
"310","SLC7A5",6836.73542594489,-0.426500862923907,0.0760007242620067,1.31185309854483e-09,9.09191365120896e-07
